date,mean_temperature_f,mean_dew_point_f,mean_humidity,mean_sea_level_pressure_inches,mean_visibility_miles,mean_wind_speed_mph,max_gust_speed_mph,precipitation_inches,events,wind_dir_degrees,city
2013-11-28,57.0,44.0,75.0,29.96,8.0,1.0,,0,Clear,325.0,Redwood City
2013-11-29,54.0,42.0,74.0,30.15,10.0,1.0,,0,Clear,326.0,Redwood City
2013-11-30,52.0,44.0,80.0,30.25,9.0,1.0,,0,Clear,12.0,Redwood City
2013-12-01,56.0,44.0,78.0,30.28,10.0,1.0,,0,Clear,5.0,Redwood City
2013-12-02,54.0,46.0,82.0,30.13,10.0,3.0,23.0,0,Fog,289.0,Redwood City
2013-12-03,50.0,40.0,66.0,29.94,10.0,8.0,30.0,0,Clear,286.0,Redwood City
2013-12-04,42.0,26.0,52.0,30.03,10.0,3.0,,0,Clear,322.0,Redwood City
2013-12-05,41.0,24.0,58.0,30.14,10.0,1.0,,0,Clear,178.0,Redwood City
2013-12-06,42.0,36.0,80.0,30.11,9.0,4.0,33.0,0.12,Rain,170.0,Redwood City
2013-12-07,44.0,32.0,65.0,30.11,10.0,8.0,24.0,0.01,Rain,288.0,Redwood City
2013-12-08,38.0,27.0,72.0,30.29,10.0,1.0,,0,Clear,196.0,Redwood City
2013-12-09,41.0,20.0,52.0,30.38,10.0,5.0,,0,Clear,179.0,Redwood City
2013-12-10,42.0,28.0,71.0,30.32,10.0,0.0,,0,Clear,286.0,Redwood City
2013-12-11,44.0,31.0,67.0,30.22,10.0,1.0,,0,Clear,156.0,Redwood City
2013-12-12,44.0,33.0,73.0,30.23,9.0,0.0,,0,Clear,55.0,Redwood City
2013-12-13,45.0,36.0,81.0,30.29,10.0,2.0,,0,Clear,131.0,Redwood City
2013-12-14,48.0,35.0,74.0,30.35,10.0,0.0,,0,Fog,189.0,Redwood City
2013-12-15,47.0,36.0,75.0,30.32,7.0,0.0,,0,Clear,37.0,Redwood City
2013-12-16,50.0,37.0,69.0,30.19,9.0,0.0,,0,Clear,121.0,Redwood City
2013-12-17,50.0,39.0,73.0,30.12,6.0,0.0,,0,Clear,31.0,Redwood City
2013-12-18,48.0,42.0,80.0,29.94,8.0,3.0,21.0,0,Clear,256.0,Redwood City
2013-12-19,50.0,36.0,61.0,29.82,10.0,10.0,31.0,0,Clear,293.0,Redwood City
2013-12-20,46.0,27.0,52.0,29.98,10.0,2.0,,0,Clear,127.0,Redwood City
2013-12-21,50.0,39.0,75.0,30.03,10.0,1.0,,0,Clear,325.0,Redwood City
2013-12-22,52.0,40.0,76.0,30.2,10.0,0.0,,0,Clear,6.0,Redwood City
2013-12-23,50.0,39.0,72.0,30.34,9.0,1.0,,0,Clear,323.0,Redwood City
2013-12-24,54.0,39.0,72.0,30.31,9.0,0.0,,0,Clear,80.0,Redwood City
2013-12-25,52.0,38.0,71.0,30.25,10.0,1.0,,0,Clear,195.0,Redwood City
2013-12-26,52.0,38.0,74.0,30.23,9.0,1.0,,0,Clear,260.0,Redwood City
2013-12-27,48.0,39.0,78.0,30.2,9.0,0.0,,0,Clear,342.0,Redwood City
2013-12-28,50.0,36.0,75.0,30.11,9.0,0.0,,0,Clear,14.0,Redwood City
2013-12-29,52.0,28.0,49.0,30.13,10.0,2.0,,0,Clear,207.0,Redwood City
2013-12-30,48.0,35.0,67.0,30.22,10.0,1.0,,0,Clear,63.0,Redwood City
2013-12-31,48.0,40.0,85.0,30.23,7.0,0.0,,0,Fog,29.0,Redwood City
2014-01-01,47.0,38.0,82.0,30.18,8.0,0.0,,0,Clear,54.0,Redwood City
2014-01-02,50.0,38.0,72.0,30.13,10.0,0.0,,0,Clear,20.0,Redwood City
2014-01-03,48.0,39.0,72.0,30.03,10.0,1.0,,0,Clear,359.0,Redwood City
2014-01-04,52.0,39.0,76.0,30.03,8.0,2.0,,0,Fog,264.0,Redwood City
2014-01-05,50.0,29.0,52.0,30.15,10.0,0.0,,0,Clear,325.0,Redwood City
2014-01-06,49.0,37.0,68.0,30.22,10.0,1.0,,0,Clear,238.0,Redwood City
2014-01-07,52.0,44.0,76.0,30.19,9.0,3.0,,0,Clear,308.0,Redwood City
2014-01-08,52.0,48.0,87.0,30.21,9.0,4.0,,0,Clear,296.0,Redwood City
2014-01-09,52.0,45.0,83.0,30.23,9.0,3.0,23.0,0,Clear,245.0,Redwood City
2014-01-10,52.0,44.0,82.0,30.25,10.0,2.0,,0,Clear,342.0,Redwood City
2014-01-11,50.0,45.0,86.0,30.24,9.0,2.0,,0,Clear,269.0,Redwood City
2014-01-12,50.0,41.0,78.0,30.33,10.0,4.0,,0,Clear,271.0,Redwood City
2014-01-13,54.0,35.0,57.0,30.4,10.0,2.0,,0,Clear,205.0,Redwood City
2014-01-14,55.0,33.0,54.0,30.39,10.0,2.0,,0,Clear,222.0,Redwood City
2014-01-15,56.0,33.0,52.0,30.28,10.0,2.0,,0,Clear,197.0,Redwood City
2014-01-16,56.0,34.0,55.0,30.19,10.0,1.0,,0,Clear,152.0,Redwood City
2014-01-17,52.0,36.0,60.0,30.15,9.0,1.0,,0,Clear,344.0,Redwood City
2014-01-18,52.0,37.0,67.0,30.12,8.0,0.0,,0,Clear,44.0,Redwood City
2014-01-19,52.0,34.0,61.0,30.1,9.0,0.0,,0,Clear,333.0,Redwood City
2014-01-20,52.0,36.0,66.0,30.17,8.0,1.0,,0,Clear,350.0,Redwood City
2014-01-21,54.0,34.0,60.0,30.22,10.0,0.0,,0,Clear,24.0,Redwood City
2014-01-22,52.0,36.0,64.0,30.07,10.0,1.0,,0,Clear,321.0,Redwood City
2014-01-23,54.0,36.0,60.0,29.94,10.0,1.0,,0,Clear,264.0,Redwood City
2014-01-24,50.0,40.0,73.0,30.12,6.0,0.0,,0,Clear,59.0,Redwood City
2014-01-25,56.0,41.0,55.0,30.19,8.0,1.0,,0,Clear,41.0,Redwood City
2014-01-26,58.0,44.0,63.0,30.09,10.0,4.0,,0,Clear,16.0,Redwood City
2014-01-27,52.0,48.0,83.0,30.18,9.0,4.0,,0,Clear,104.0,Redwood City
2014-01-28,58.0,51.0,86.0,30.23,10.0,2.0,,0,Clear,272.0,Redwood City
2014-01-29,60.0,54.0,90.0,30.14,8.0,2.0,,0,Clear,305.0,Redwood City
2014-01-30,55.0,47.0,76.0,29.93,10.0,5.0,20.0,0,Rain,272.0,Redwood City
2014-01-31,52.0,41.0,70.0,30.02,10.0,6.0,20.0,0,Clear,290.0,Redwood City
2014-02-01,48.0,37.0,71.0,30.12,10.0,4.0,,0,Clear,293.0,Redwood City
2014-02-02,47.0,39.0,79.0,29.96,9.0,4.0,23.0,0,Rain,147.0,Redwood City
2014-02-03,47.0,40.0,80.0,30.05,10.0,4.0,21.0,0,Clear,293.0,Redwood City
2014-02-04,46.0,39.0,79.0,30.13,10.0,3.0,,0,Clear,261.0,Redwood City
2014-02-05,47.0,41.0,80.0,30.16,10.0,3.0,16.0,0,Rain,237.0,Redwood City
2014-02-06,50.0,47.0,92.0,29.98,7.0,6.0,18.0,0.06,Rain,128.0,Redwood City
2014-02-07,54.0,49.0,87.0,30.05,9.0,5.0,29.0,0,Rain,171.0,Redwood City
2014-02-08,56.0,53.0,88.0,30.12,8.0,11.0,24.0,0,Rain,163.0,Redwood City
2014-02-09,58.0,56.0,93.0,30.13,6.0,9.0,17.0,0,Rain,196.0,Redwood City
2014-02-10,54.0,51.0,88.0,30.22,9.0,4.0,,0,Clear,297.0,Redwood City
2014-02-11,52.0,47.0,92.0,30.24,8.0,2.0,,0,Fog,248.0,Redwood City
2014-02-12,52.0,47.0,91.0,30.24,8.0,2.0,,0,Clear,186.0,Redwood City
2014-02-13,59.0,53.0,94.0,30.18,6.0,3.0,,0,Fog,304.0,Redwood City
2014-02-14,56.0,52.0,88.0,30.13,9.0,2.0,,0,Clear,301.0,Redwood City
2014-02-15,54.0,50.0,88.0,30.03,10.0,2.0,,0,Rain,197.0,Redwood City
2014-02-16,55.0,45.0,75.0,30.13,10.0,5.0,,0,Rain,287.0,Redwood City
2014-02-17,50.0,43.0,78.0,30.15,10.0,4.0,,0,Clear,291.0,Redwood City
2014-02-18,54.0,45.0,80.0,30.16,10.0,2.0,,0,Clear,298.0,Redwood City
2014-02-19,56.0,47.0,76.0,30.17,10.0,6.0,18.0,0,Clear,282.0,Redwood City
2014-02-20,56.0,40.0,67.0,30.18,10.0,1.0,,0,Clear,285.0,Redwood City
2014-02-21,58.0,41.0,67.0,30.08,10.0,1.0,,0,Clear,313.0,Redwood City
2014-02-22,56.0,44.0,77.0,30.0,10.0,1.0,,0,Clear,323.0,Redwood City
2014-02-23,56.0,46.0,82.0,30.0,9.0,1.0,,0,Clear,358.0,Redwood City
2014-02-24,58.0,45.0,78.0,29.98,10.0,1.0,,0,Clear,331.0,Redwood City
2014-02-25,55.0,47.0,79.0,29.95,9.0,3.0,16.0,0,Clear,299.0,Redwood City
2014-02-26,56.0,50.0,77.0,29.87,9.0,8.0,25.0,0,Rain,157.0,Redwood City
2014-02-27,60.0,49.0,69.0,29.77,10.0,7.0,18.0,0,Rain,184.0,Redwood City
2014-02-28,58.0,51.0,84.0,29.44,7.0,12.0,37.0,0.16,Rain,144.0,Redwood City
2013-08-29,71.0,61.0,71.0,30.04,10.0,8.0,23.0,0,Clear,355.0,Palo Alto
2013-08-30,74.0,61.0,68.0,30.02,10.0,6.0,23.0,0,Clear,5.0,Palo Alto
2013-08-31,69.0,59.0,71.0,29.97,10.0,8.0,25.0,0,Clear,353.0,Palo Alto
2013-09-01,71.0,58.0,65.0,29.95,10.0,7.0,23.0,0,Clear,354.0,Palo Alto
2013-09-02,71.0,61.0,76.0,29.95,10.0,7.0,22.0,T,Clear,337.0,Palo Alto
2013-09-03,70.0,56.0,62.0,29.99,10.0,6.0,25.0,0,Clear,341.0,Palo Alto
2013-09-04,70.0,56.0,65.0,30.02,10.0,6.0,26.0,0,Clear,324.0,Palo Alto
2013-09-05,70.0,54.0,62.0,30.02,10.0,7.0,28.0,0,Clear,335.0,Palo Alto
2013-09-06,73.0,54.0,57.0,29.93,10.0,4.0,17.0,0,Clear,350.0,Palo Alto
2013-09-07,78.0,53.0,50.0,29.86,10.0,4.0,20.0,0,Clear,337.0,Palo Alto
2013-09-08,73.0,58.0,62.0,29.85,10.0,4.0,16.0,0,Clear,326.0,Palo Alto
2013-09-09,73.0,59.0,63.0,29.79,10.0,4.0,20.0,0,Clear,334.0,Palo Alto
2013-09-10,70.0,59.0,70.0,29.82,10.0,7.0,21.0,0,Clear,18.0,Palo Alto
2013-09-11,67.0,55.0,64.0,29.97,10.0,6.0,22.0,0,Clear,6.0,Palo Alto
2013-09-12,67.0,57.0,73.0,29.97,10.0,6.0,22.0,0,Clear,353.0,Palo Alto
2013-09-13,66.0,57.0,73.0,29.89,10.0,8.0,23.0,0,Clear,356.0,Palo Alto
2013-09-14,65.0,55.0,75.0,29.83,10.0,6.0,22.0,0,Clear,353.0,Palo Alto
2013-09-15,68.0,56.0,70.0,29.86,10.0,7.0,23.0,0,Clear,338.0,Palo Alto
2013-09-16,71.0,57.0,66.0,29.88,10.0,6.0,25.0,0,Clear,329.0,Palo Alto
2013-09-17,67.0,52.0,59.0,29.9,10.0,6.0,31.0,0,Clear,319.0,Palo Alto
2013-09-18,69.0,52.0,58.0,29.89,10.0,6.0,23.0,0,Clear,346.0,Palo Alto
2013-09-19,69.0,51.0,57.0,29.83,10.0,5.0,18.0,0,Clear,349.0,Palo Alto
2013-09-20,66.0,55.0,70.0,29.86,10.0,5.0,20.0,0,Clear,354.0,Palo Alto
2013-09-21,64.0,56.0,74.0,29.87,8.0,4.0,23.0,0.49,Rain,259.0,Palo Alto
2013-09-22,63.0,52.0,70.0,29.99,10.0,5.0,25.0,0.01,Clear,330.0,Palo Alto
2013-09-23,68.0,53.0,61.0,30.0,10.0,5.0,22.0,0,Clear,337.0,Palo Alto
2013-09-24,68.0,51.0,59.0,29.98,10.0,7.0,28.0,0,Clear,303.0,Palo Alto
2013-09-25,63.0,45.0,55.0,29.92,10.0,9.0,26.0,0,Clear,293.0,Palo Alto
2013-09-26,65.0,41.0,44.0,29.93,10.0,5.0,21.0,0,Clear,321.0,Palo Alto
2013-09-27,65.0,40.0,45.0,30.07,10.0,3.0,21.0,0,Clear,334.0,Palo Alto
2013-09-28,67.0,44.0,50.0,30.07,10.0,5.0,24.0,0,Clear,334.0,Palo Alto
2013-09-29,66.0,55.0,69.0,30.1,10.0,6.0,20.0,0,Clear,340.0,Palo Alto
2013-09-30,67.0,56.0,71.0,30.05,10.0,7.0,23.0,0,Clear,348.0,Palo Alto
2013-10-01,63.0,47.0,58.0,30.0,10.0,5.0,22.0,0,Clear,350.0,Palo Alto
2013-10-02,64.0,48.0,61.0,29.99,10.0,5.0,24.0,0,Clear,341.0,Palo Alto
2013-10-03,63.0,37.0,43.0,30.03,10.0,7.0,25.0,0,Clear,297.0,Palo Alto
2013-10-04,70.0,31.0,25.0,30.06,10.0,9.0,30.0,0,Clear,6.0,Palo Alto
2013-10-05,68.0,34.0,34.0,30.15,10.0,2.0,12.0,0,Clear,340.0,Palo Alto
2013-10-06,67.0,40.0,40.0,30.08,10.0,3.0,13.0,0,Clear,321.0,Palo Alto
2013-10-07,67.0,42.0,43.0,29.96,10.0,4.0,17.0,0,Clear,345.0,Palo Alto
2013-10-08,62.0,47.0,56.0,29.85,10.0,6.0,20.0,0,Clear,354.0,Palo Alto
2013-10-09,60.0,45.0,58.0,29.7,10.0,4.0,18.0,0,Clear,63.0,Palo Alto
2013-10-10,61.0,46.0,64.0,29.92,10.0,6.0,21.0,0,Clear,348.0,Palo Alto
2013-10-11,57.0,48.0,73.0,30.05,10.0,4.0,18.0,0,Clear,341.0,Palo Alto
2013-10-12,60.0,48.0,71.0,29.99,9.0,5.0,22.0,0,Clear,344.0,Palo Alto
2013-10-13,61.0,45.0,60.0,30.02,10.0,3.0,20.0,0,Clear,326.0,Palo Alto
2013-10-14,63.0,40.0,48.0,30.08,10.0,3.0,,0,Clear,318.0,Palo Alto
2013-10-15,66.0,36.0,40.0,30.02,10.0,3.0,16.0,0,Clear,325.0,Palo Alto
2013-10-16,65.0,39.0,39.0,30.06,10.0,2.0,16.0,0,Clear,334.0,Palo Alto
2013-10-17,66.0,40.0,39.0,30.04,10.0,3.0,14.0,0,Clear,343.0,Palo Alto
2013-10-18,63.0,48.0,56.0,30.03,10.0,2.0,13.0,0,Clear,337.0,Palo Alto
2013-10-19,64.0,49.0,61.0,30.05,10.0,2.0,25.0,0,Clear,339.0,Palo Alto
2013-10-20,61.0,50.0,73.0,30.0,7.0,3.0,14.0,0,Clear,323.0,Palo Alto
2013-10-21,60.0,51.0,76.0,29.99,8.0,3.0,13.0,0,Clear,343.0,Palo Alto
2013-10-22,60.0,51.0,76.0,30.0,8.0,3.0,25.0,0,Clear,329.0,Palo Alto
2013-10-23,59.0,51.0,80.0,29.97,6.0,4.0,15.0,0,Clear,344.0,Palo Alto
2013-10-24,55.0,49.0,77.0,30.07,9.0,3.0,13.0,0,Clear,347.0,Palo Alto
2013-10-25,58.0,48.0,69.0,30.15,10.0,2.0,16.0,0,Clear,349.0,Palo Alto
2013-10-26,61.0,49.0,66.0,30.11,10.0,2.0,14.0,0,Clear,332.0,Palo Alto
2013-10-27,57.0,47.0,71.0,29.92,10.0,6.0,32.0,0.01,Clear,295.0,Palo Alto
2013-10-28,59.0,45.0,63.0,29.76,10.0,6.0,28.0,0,Clear,283.0,Palo Alto
2013-10-29,56.0,45.0,66.0,29.99,10.0,4.0,16.0,0,Clear,355.0,Palo Alto
2013-10-30,56.0,44.0,67.0,30.12,10.0,3.0,16.0,0,Clear,346.0,Palo Alto
2013-10-31,59.0,43.0,60.0,30.14,10.0,2.0,,0,Clear,325.0,Palo Alto
2013-11-01,62.0,43.0,53.0,30.09,10.0,2.0,26.0,0,Clear,337.0,Palo Alto
2013-11-02,57.0,47.0,68.0,30.0,10.0,4.0,17.0,0,Clear,338.0,Palo Alto
2013-11-03,56.0,39.0,55.0,30.0,10.0,5.0,17.0,0,Clear,305.0,Palo Alto
2013-11-04,57.0,34.0,49.0,30.01,10.0,4.0,16.0,0,Clear,292.0,Palo Alto
2013-11-05,61.0,34.0,40.0,30.17,10.0,2.0,13.0,0,Clear,316.0,Palo Alto
2013-11-06,60.0,38.0,46.0,30.22,10.0,2.0,17.0,0,Clear,339.0,Palo Alto
2013-11-07,61.0,45.0,59.0,30.14,10.0,3.0,18.0,0,Clear,2.0,Palo Alto
2013-11-08,59.0,49.0,71.0,30.06,8.0,4.0,22.0,0,Clear,352.0,Palo Alto
2013-11-09,58.0,47.0,67.0,30.02,10.0,2.0,12.0,0,Clear,349.0,Palo Alto
2013-11-10,55.0,47.0,75.0,30.11,9.0,2.0,14.0,0,Clear,9.0,Palo Alto
2013-11-11,59.0,49.0,71.0,30.14,7.0,2.0,10.0,0,Clear,29.0,Palo Alto
2013-11-12,62.0,48.0,60.0,30.25,10.0,3.0,15.0,0,Clear,328.0,Palo Alto
2013-11-13,62.0,50.0,73.0,30.19,10.0,3.0,20.0,0,Clear,335.0,Palo Alto
2013-11-14,56.0,51.0,86.0,30.04,8.0,3.0,29.0,0,Clear,360.0,Palo Alto
2013-11-15,56.0,44.0,62.0,29.83,10.0,3.0,18.0,0,Clear,355.0,Palo Alto
2013-11-16,54.0,43.0,66.0,29.88,10.0,4.0,17.0,0,Clear,180.0,Palo Alto
2013-11-17,53.0,44.0,72.0,30.05,10.0,3.0,16.0,0,Clear,21.0,Palo Alto
2013-11-18,52.0,45.0,74.0,30.13,10.0,3.0,14.0,0,Clear,4.0,Palo Alto
2013-11-19,57.0,49.0,77.0,30.05,10.0,5.0,15.0,0.17,Rain,138.0,Palo Alto
2013-11-20,59.0,54.0,83.0,29.91,9.0,5.0,17.0,0.42,Rain,2.0,Palo Alto
2013-11-21,56.0,40.0,63.0,29.96,10.0,6.0,24.0,T,Rain,326.0,Palo Alto
2013-11-22,59.0,24.0,32.0,29.99,10.0,3.0,14.0,0,Clear,315.0,Palo Alto
2013-11-23,53.0,36.0,50.0,30.05,10.0,1.0,17.0,0,Clear,325.0,Palo Alto
2013-11-24,53.0,40.0,60.0,30.2,10.0,2.0,9.0,0,Clear,343.0,Palo Alto
2013-11-25,53.0,41.0,65.0,30.29,10.0,2.0,20.0,0,Clear,339.0,Palo Alto
2013-11-26,53.0,43.0,68.0,30.17,10.0,1.0,10.0,0,Clear,342.0,Palo Alto
2013-11-27,54.0,44.0,70.0,29.93,8.0,1.0,15.0,0,Clear,338.0,Palo Alto
2013-11-28,57.0,44.0,63.0,29.98,8.0,2.0,12.0,0,Clear,338.0,Palo Alto
2013-11-29,56.0,42.0,62.0,30.16,10.0,1.0,10.0,0,Clear,328.0,Palo Alto
2013-11-30,55.0,43.0,63.0,30.26,10.0,1.0,25.0,0,Clear,340.0,Palo Alto
2013-12-01,54.0,43.0,68.0,30.29,10.0,1.0,10.0,0,Clear,336.0,Palo Alto
2013-12-02,53.0,46.0,75.0,30.13,10.0,3.0,16.0,0,Clear,320.0,Palo Alto
2013-12-03,50.0,39.0,63.0,29.94,10.0,6.0,22.0,0,Clear,298.0,Palo Alto
2013-12-04,44.0,25.0,45.0,30.05,10.0,3.0,21.0,0,Clear,303.0,Palo Alto
2013-12-05,40.0,20.0,46.0,30.15,10.0,2.0,14.0,0,Clear,341.0,Palo Alto
2013-12-06,45.0,31.0,58.0,30.13,10.0,6.0,20.0,0.08,Rain,167.0,Palo Alto
2013-12-07,43.0,30.0,63.0,30.13,10.0,7.0,25.0,0.08,Clear,294.0,Palo Alto
2013-12-08,39.0,24.0,60.0,30.29,10.0,6.0,28.0,0,Clear,349.0,Palo Alto
2013-12-09,40.0,19.0,45.0,30.39,10.0,4.0,23.0,0,Clear,5.0,Palo Alto
2013-12-10,41.0,26.0,57.0,30.31,10.0,1.0,10.0,0,Clear,328.0,Palo Alto
2013-12-11,44.0,29.0,56.0,30.22,10.0,1.0,18.0,0,Clear,343.0,Palo Alto
2013-12-12,46.0,31.0,58.0,30.24,9.0,1.0,29.0,0,Clear,324.0,Palo Alto
2013-12-13,48.0,36.0,65.0,30.3,9.0,2.0,31.0,0,Clear,314.0,Palo Alto
2013-12-14,48.0,34.0,61.0,30.36,10.0,1.0,15.0,0,Clear,351.0,Palo Alto
2013-12-15,48.0,35.0,62.0,30.31,9.0,1.0,17.0,0,Clear,356.0,Palo Alto
2013-12-16,53.0,35.0,57.0,30.19,9.0,1.0,26.0,0,Clear,65.0,Palo Alto
2013-12-17,51.0,37.0,59.0,30.12,6.0,1.0,8.0,0,Clear,346.0,Palo Alto
2013-12-18,51.0,42.0,72.0,29.93,8.0,2.0,26.0,T,Clear,324.0,Palo Alto
2013-12-19,52.0,36.0,64.0,29.84,10.0,5.0,26.0,0,Clear,287.0,Palo Alto
2013-12-20,50.0,19.0,32.0,30.0,10.0,1.0,10.0,0,Clear,340.0,Palo Alto
2013-12-21,49.0,38.0,73.0,30.04,10.0,3.0,18.0,0,Clear,358.0,Palo Alto
2013-12-22,53.0,38.0,64.0,30.21,8.0,1.0,13.0,0,Fog,316.0,Palo Alto
2013-12-23,51.0,39.0,66.0,30.36,10.0,2.0,12.0,0,Clear,329.0,Palo Alto
2013-12-24,56.0,38.0,59.0,30.28,9.0,2.0,12.0,0,Clear,292.0,Palo Alto
2013-12-25,52.0,38.0,61.0,30.26,10.0,1.0,9.0,0,Clear,314.0,Palo Alto
2013-12-26,53.0,38.0,60.0,30.23,10.0,1.0,8.0,0,Clear,335.0,Palo Alto
2013-12-27,49.0,38.0,68.0,30.2,8.0,1.0,10.0,0,Clear,350.0,Palo Alto
2013-12-28,52.0,35.0,60.0,30.11,9.0,2.0,12.0,0,Clear,331.0,Palo Alto
2013-12-29,55.0,26.0,39.0,30.14,10.0,2.0,16.0,0,Clear,299.0,Palo Alto
2013-12-30,50.0,33.0,49.0,30.24,10.0,1.0,9.0,0,Clear,343.0,Palo Alto
2013-12-31,49.0,39.0,80.0,30.24,4.0,2.0,16.0,0,Fog,317.0,Palo Alto
2014-01-01,48.0,36.0,63.0,30.19,8.0,1.0,12.0,0,Clear,348.0,Palo Alto
2014-01-02,53.0,36.0,57.0,30.13,10.0,1.0,9.0,0,Clear,352.0,Palo Alto
2014-01-03,52.0,37.0,55.0,30.03,10.0,1.0,8.0,0,Clear,359.0,Palo Alto
2014-01-04,54.0,36.0,59.0,30.04,10.0,3.0,15.0,0,Clear,298.0,Palo Alto
2014-01-05,51.0,30.0,46.0,30.17,10.0,1.0,12.0,0,Clear,343.0,Palo Alto
2014-01-06,51.0,36.0,58.0,30.23,10.0,1.0,9.0,0,Clear,355.0,Palo Alto
2014-01-07,53.0,41.0,62.0,30.19,9.0,2.0,9.0,0,Clear,334.0,Palo Alto
2014-01-08,53.0,48.0,84.0,30.22,8.0,3.0,15.0,0.01,Rain,348.0,Palo Alto
2014-01-09,54.0,45.0,72.0,30.25,9.0,4.0,21.0,0.01,Rain,258.0,Palo Alto
2014-01-10,53.0,44.0,71.0,30.26,10.0,2.0,12.0,0,Clear,350.0,Palo Alto
2014-01-11,52.0,45.0,80.0,30.24,10.0,2.0,20.0,0,Clear,261.0,Palo Alto
2014-01-12,51.0,41.0,68.0,30.34,10.0,3.0,17.0,0,Clear,293.0,Palo Alto
2014-01-13,57.0,34.0,46.0,30.41,10.0,3.0,14.0,0,Clear,320.0,Palo Alto
2014-01-14,59.0,28.0,40.0,30.39,10.0,5.0,24.0,0,Clear,322.0,Palo Alto
2014-01-15,58.0,33.0,44.0,30.28,10.0,1.0,9.0,0,Clear,320.0,Palo Alto
2014-01-16,57.0,32.0,42.0,30.19,10.0,1.0,12.0,0,Clear,332.0,Palo Alto
2014-01-17,55.0,35.0,50.0,30.16,9.0,1.0,13.0,0,Clear,360.0,Palo Alto
2014-01-18,55.0,33.0,46.0,30.13,10.0,1.0,23.0,0,Clear,327.0,Palo Alto
2014-01-19,53.0,34.0,48.0,30.11,10.0,1.0,10.0,0,Clear,340.0,Palo Alto
2014-01-20,55.0,33.0,48.0,30.18,10.0,1.0,9.0,0,Clear,352.0,Palo Alto
2014-01-21,54.0,34.0,52.0,30.23,10.0,1.0,9.0,0,Clear,357.0,Palo Alto
2014-01-22,57.0,34.0,50.0,30.06,10.0,1.0,13.0,0,Clear,346.0,Palo Alto
2014-01-23,55.0,34.0,54.0,29.94,9.0,2.0,13.0,0,Clear,336.0,Palo Alto
2014-01-24,54.0,38.0,56.0,30.18,7.0,1.0,16.0,0,Clear,350.0,Palo Alto
2014-01-25,59.0,37.0,50.0,30.21,10.0,1.0,12.0,0,Clear,343.0,Palo Alto
2014-01-26,58.0,40.0,58.0,30.11,10.0,2.0,16.0,0,Clear,333.0,Palo Alto
2014-01-27,55.0,47.0,80.0,30.16,5.0,2.0,23.0,0,Fog,264.0,Palo Alto
2014-01-28,57.0,52.0,77.0,30.23,10.0,3.0,15.0,T,Rain,347.0,Palo Alto
2014-01-29,62.0,55.0,82.0,30.13,9.0,5.0,18.0,0.01,Rain,356.0,Palo Alto
2014-01-30,58.0,46.0,65.0,29.93,10.0,5.0,21.0,0.04,Rain,299.0,Palo Alto
2014-01-31,53.0,39.0,55.0,30.05,10.0,5.0,26.0,0.01,Clear,322.0,Palo Alto
2014-02-01,49.0,35.0,54.0,30.14,10.0,3.0,16.0,0,Clear,333.0,Palo Alto
2014-02-02,49.0,39.0,75.0,29.95,10.0,7.0,32.0,0.09,Rain,149.0,Palo Alto
2014-02-03,50.0,38.0,67.0,30.06,10.0,5.0,20.0,0,Clear,315.0,Palo Alto
2014-02-04,47.0,36.0,68.0,30.14,10.0,4.0,30.0,0,Clear,332.0,Palo Alto
2014-02-05,47.0,38.0,66.0,30.17,10.0,5.0,17.0,0.01,Rain,43.0,Palo Alto
2014-02-06,52.0,46.0,82.0,29.98,10.0,8.0,28.0,0.53,Rain,131.0,Palo Alto
2014-02-07,53.0,48.0,79.0,30.07,10.0,9.0,38.0,0.07,Rain,140.0,Palo Alto
2014-02-08,60.0,52.0,77.0,30.14,10.0,11.0,26.0,0.04,Rain,148.0,Palo Alto
2014-02-09,63.0,53.0,71.0,30.14,10.0,7.0,22.0,0.03,Rain,156.0,Palo Alto
2014-02-10,57.0,52.0,83.0,30.24,9.0,4.0,25.0,0.02,Rain,340.0,Palo Alto
2014-02-11,55.0,49.0,81.0,30.24,7.0,3.0,15.0,0,Fog,328.0,Palo Alto
2014-02-12,55.0,48.0,77.0,30.25,9.0,2.0,14.0,0,Clear,335.0,Palo Alto
2014-02-13,60.0,51.0,82.0,30.18,8.0,3.0,26.0,0,Fog,351.0,Palo Alto
2014-02-14,59.0,53.0,80.0,30.14,8.0,3.0,15.0,0,Clear,327.0,Palo Alto
2014-02-15,57.0,50.0,78.0,30.04,10.0,3.0,21.0,0.01,Rain,132.0,Palo Alto
2014-02-16,57.0,44.0,60.0,30.14,10.0,5.0,17.0,0.04,Rain,311.0,Palo Alto
2014-02-17,52.0,42.0,65.0,30.17,10.0,4.0,22.0,0,Clear,334.0,Palo Alto
2014-02-18,54.0,44.0,67.0,30.17,10.0,3.0,21.0,0,Clear,348.0,Palo Alto
2014-02-19,58.0,46.0,69.0,30.17,10.0,7.0,20.0,0.01,Rain,315.0,Palo Alto
2014-02-20,57.0,40.0,56.0,30.18,10.0,4.0,17.0,0,Clear,310.0,Palo Alto
2014-02-21,58.0,42.0,53.0,30.07,10.0,3.0,14.0,0,Clear,342.0,Palo Alto
2014-02-22,58.0,44.0,56.0,30.0,10.0,4.0,17.0,0,Clear,338.0,Palo Alto
2014-02-23,59.0,47.0,69.0,30.01,9.0,3.0,16.0,0,Clear,337.0,Palo Alto
